Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
AK: Dalton Cache                                            , 2016, 11 - NOV, 71, 31, 111, 0, 0, 0, 0, 0, 0, 517, 983, 0, 
AK: Dalton Cache                                            , 2016, 12 - DEC, 100, 40, 127, 0, 0, 0, 0, 0, 0, 822, 776, 0, 
AK: Ketchikan                                               , 2008, 01 - JAN, 0, 35, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 
AK: Ketchikan                                               , 2008, 02 - FEB, 0, 16, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 
AK: Ketchikan                                               , 2008, 03 - MAR, 0, 21, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 
AK: Ketchikan                                               , 2008, 04 - APR, 0, 20, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 
AK: Ketchikan                                               , 2008, 05 - MAY, 0, 26, 0, 0, 0, 0, 0, 2, 0, 478, 0, 0, 
AK: Ketchikan                                               , 2008, 06 - JUN, 0, 24, 6, 0, 0, 0, 0, 4, 0, 750, 0, 0, 
AK: Ketchikan                                               , 2008, 07 - JUL, 0, 37, 13, 0, 0, 0, 0, 8, 0, 705, 0, 0, 
AK: Ketchikan                                               , 2008, 08 - AUG, 0, 28, 9, 0, 0, 0, 0, 1, 0, 458, 0, 0, 
AK: Ketchikan                                               , 2008, 09 - SEP, 0, 22, 6, 0, 0, 0, 0, 0, 0, 220, 0, 0, 
AK: Ketchikan                                               , 2008, 10 - OCT, 0, 12, 1, 0, 0, 0, 0, 0, 0, 113, 238, 41, 
AK: Ketchikan                                               , 2008, 11 - NOV, 0, 14, 0, 0, 0, 0, 0, 0, 0, 103, 149, 29, 
AK: Ketchikan                                               , 2008, 12 - DEC, 0, 16, 0, 0, 0, 0, 0, 0, 0, 54, 165, 57, 
AK: Ketchikan                                               , 2009, 01 - JAN, 0, 10, 0, 0, 0, 0, 0, 0, 0, 16, 25, 4, 
AK: Ketchikan                                               , 2009, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 171, 52, 
AK: Ketchikan                                               , 2009, 03 - MAR, 0, 16, 0, 0, 0, 0, 0, 0, 0, 218, 383, 64, 
AK: Ketchikan                                               , 2009, 04 - APR, 0, 23, 1, 0, 0, 0, 0, 0, 0, 345, 537, 96, 
AK: Ketchikan                                               , 2009, 05 - MAY, 0, 17, 2, 0, 0, 0, 0, 1, 23, 469, 717, 156, 
AK: Ketchikan                                               , 2009, 06 - JUN, 1, 27, 7, 0, 0, 0, 0, 6, 151, 828, 1570, 286, 
AK: Ketchikan                                               , 2009, 07 - JUL, 1, 32, 12, 0, 0, 0, 0, 4, 108, 657, 1497, 477, 
AK: Ketchikan                                               , 2009, 08 - AUG, 0, 28, 17, 0, 0, 0, 0, 0, 0, 587, 1161, 469, 
AK: Ketchikan                                               , 2009, 09 - SEP, 0, 18, 4, 0, 0, 0, 0, 0, 0, 225, 412, 155, 
AK: Ketchikan                                               , 2009, 10 - OCT, 0, 17, 0, 0, 0, 0, 0, 0, 0, 163, 267, 61, 
AK: Ketchikan                                               , 2009, 11 - NOV, 0, 17, 0, 0, 0, 0, 0, 1, 18, 105, 166, 51, 
AK: Ketchikan                                               , 2009, 12 - DEC, 0, 21, 0, 0, 0, 0, 0, 0, 0, 60, 104, 22, 
AK: Ketchikan                                               , 2010, 01 - JAN, 0, 8, 0, 0, 0, 0, 0, 0, 0, 64, 101, 35, 
AK: Ketchikan                                               , 2010, 02 - FEB, 0, 8, 0, 0, 0, 0, 0, 0, 0, 66, 111, 53, 
AK: Ketchikan                                               , 2010, 03 - MAR, 0, 15, 2, 0, 0, 0, 0, 0, 0, 177, 335, 40, 
AK: Ketchikan                                               , 2010, 04 - APR, 0, 13, 1, 0, 0, 0, 0, 0, 0, 385, 628, 47, 
AK: Ketchikan                                               , 2010, 05 - MAY, 0, 10, 3, 0, 0, 0, 0, 0, 0, 468, 829, 191, 
AK: Ketchikan                                               , 2010, 06 - JUN, 0, 18, 1, 0, 0, 0, 0, 5, 141, 759, 1528, 478, 
AK: Ketchikan                                               , 2010, 07 - JUL, 0, 24, 9, 0, 0, 0, 0, 5, 197, 750, 1463, 304, 
AK: Ketchikan                                               , 2010, 08 - AUG, 0, 29, 9, 0, 0, 0, 0, 4, 128, 590, 1273, 536, 
AK: Ketchikan                                               , 2010, 09 - SEP, 0, 26, 5, 0, 0, 0, 0, 0, 0, 224, 403, 166, 
AK: Ketchikan                                               , 2010, 10 - OCT, 0, 13, 0, 0, 0, 0, 0, 1, 17, 151, 276, 44, 
AK: Ketchikan                                               , 2010, 11 - NOV, 0, 4, 0, 0, 0, 0, 0, 0, 0, 90, 142, 33, 
AK: Ketchikan                                               , 2010, 12 - DEC, 0, 19, 2, 0, 0, 0, 0, 0, 0, 60, 83, 50, 
AK: Ketchikan                                               , 2011, 01 - JAN, 0, 17, 0, 0, 0, 0, 0, 0, 0, 82, 118, 41, 
AK: Ketchikan                                               , 2011, 02 - FEB, 0, 24, 0, 0, 0, 0, 0, 0, 0, 63, 86, 46, 
AK: Ketchikan                                               , 2011, 03 - MAR, 0, 16, 0, 0, 0, 0, 0, 0, 0, 174, 215, 22, 
AK: Ketchikan                                               , 2011, 04 - APR, 0, 9, 0, 0, 0, 0, 0, 0, 0, 387, 504, 62, 
AK: Ketchikan                                               , 2011, 05 - MAY, 0, 23, 0, 0, 0, 0, 0, 0, 0, 437, 721, 136, 
AK: Ketchikan                                               , 2011, 06 - JUN, 0, 20, 0, 0, 0, 0, 0, 0, 0, 706, 1207, 299, 
AK: Ketchikan                                               , 2011, 07 - JUL, 0, 24, 0, 0, 0, 0, 0, 0, 0, 635, 1430, 544, 
AK: Ketchikan                                               , 2011, 08 - AUG, 0, 26, 0, 0, 0, 0, 0, 0, 0, 474, 987, 539, 
AK: Ketchikan                                               , 2011, 09 - SEP, 0, 12, 0, 0, 0, 0, 0, 0, 0, 180, 356, 133, 
AK: Ketchikan                                               , 2011, 10 - OCT, 0, 12, 0, 0, 0, 0, 0, 0, 0, 151, 248, 51, 
AK: Ketchikan                                               , 2011, 11 - NOV, 0, 18, 0, 0, 0, 0, 0, 0, 0, 77, 133, 27, 
AK: Ketchikan                                               , 2011, 12 - DEC, 0, 12, 0, 0, 0, 0, 0, 0, 0, 50, 101, 58, 
AK: Ketchikan                                               , 2012, 01 - JAN, 0, 24, 0, 0, 0, 0, 0, 0, 0, 42, 72, 58, 
AK: Ketchikan                                               , 2012, 02 - FEB, 0, 21, 0, 0, 0, 0, 0, 0, 0, 33, 57, 31, 
AK: Ketchikan                                               , 2012, 03 - MAR, 0, 19, 1, 0, 0, 0, 0, 0, 0, 167, 338, 49, 
AK: Ketchikan                                               , 2012, 04 - APR, 0, 20, 0, 0, 0, 0, 0, 0, 0, 209, 332, 35, 
AK: Ketchikan                                               , 2012, 05 - MAY, 0, 17, 1, 0, 0, 0, 0, 0, 0, 388, 694, 166, 
AK: Ketchikan                                               , 2012, 06 - JUN, 0, 26, 6, 0, 0, 0, 0, 4, 92, 694, 1433, 339, 
AK: Ketchikan                                               , 2012, 07 - JUL, 0, 27, 45, 0, 0, 0, 0, 7, 172, 639, 1493, 535, 
AK: Ketchikan                                               , 2012, 08 - AUG, 0, 22, 27, 0, 0, 0, 0, 2, 1, 439, 903, 531, 
AK: Ketchikan                                               , 2012, 09 - SEP, 0, 24, 11, 0, 0, 0, 0, 0, 0, 214, 379, 132, 
AK: Ketchikan                                               , 2012, 10 - OCT, 0, 21, 1, 0, 0, 0, 0, 2, 1, 118, 208, 57, 
AK: Ketchikan                                               , 2012, 11 - NOV, 0, 16, 0, 0, 0, 0, 0, 0, 0, 75, 134, 16, 
AK: Ketchikan                                               , 2012, 12 - DEC, 0, 16, 0, 0, 0, 0, 0, 0, 0, 39, 63, 30, 
AK: Ketchikan                                               , 2013, 01 - JAN, 0, 17, 0, 0, 0, 0, 0, 0, 0, 41, 68, 17, 
AK: Ketchikan                                               , 2013, 02 - FEB, 0, 14, 0, 0, 0, 0, 0, 0, 0, 63, 108, 15, 
AK: Ketchikan                                               , 2013, 03 - MAR, 0, 10, 0, 0, 0, 0, 0, 0, 0, 144, 249, 60, 
AK: Ketchikan                                               , 2013, 04 - APR, 0, 18, 0, 0, 0, 0, 0, 0, 0, 262, 418, 35, 
AK: Ketchikan                                               , 2013, 05 - MAY, 0, 18, 0, 0, 0, 0, 0, 2, 32, 4129, 615, 118, 
AK: Ketchikan                                               , 2013, 06 - JUN, 0, 19, 6, 0, 0, 0, 0, 4, 42, 5715, 1261, 437, 
AK: Ketchikan                                               , 2013, 07 - JUL, 0, 19, 16, 0, 0, 0, 0, 4, 108, 6624, 1293, 508, 
AK: Ketchikan                                               , 2013, 08 - AUG, 0, 30, 21, 0, 0, 0, 0, 0, 0, 5428, 950, 411, 
AK: Ketchikan                                               , 2013, 09 - SEP, 0, 15, 10, 0, 0, 0, 0, 0, 0, 184, 281, 106, 
AK: Ketchikan                                               , 2013, 10 - OCT, 0, 20, 0, 0, 0, 0, 0, 0, 0, 104, 165, 54, 
AK: Ketchikan                                               , 2013, 11 - NOV, 0, 16, 0, 0, 0, 0, 0, 0, 0, 51, 83, 0, 
AK: Ketchikan                                               , 2013, 12 - DEC, 0, 19, 0, 0, 0, 0, 0, 0, 0, 45, 91, 32, 
AK: Ketchikan                                               , 2014, 01 - JAN, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 
AK: Ketchikan                                               , 2014, 02 - FEB, 0, 16, 0, 0, 0, 0, 0, 0, 0, 38, 60, 9, 
AK: Ketchikan                                               , 2014, 03 - MAR, 0, 10, 2, 0, 0, 0, 0, 0, 0, 98, 163, 18, 
AK: Ketchikan                                               , 2014, 04 - APR, 0, 21, 0, 0, 0, 0, 0, 0, 0, 224, 390, 25, 
AK: Ketchikan                                               , 2014, 05 - MAY, 0, 17, 0, 0, 0, 0, 0, 0, 0, 443, 745, 112, 
AK: Ketchikan                                               , 2014, 06 - JUN, 0, 17, 5, 0, 0, 0, 0, 4, 79, 501, 1035, 306, 
AK: Ketchikan                                               , 2014, 07 - JUL, 0, 22, 21, 0, 0, 0, 0, 7, 362, 585, 1253, 0, 
AK: Ketchikan                                               , 2014, 08 - AUG, 0, 17, 12, 0, 0, 0, 0, 1, 47, 391, 802, 415, 
AK: Ketchikan                                               , 2014, 09 - SEP, 0, 19, 8, 0, 0, 0, 0, 0, 0, 139, 253, 108, 
AK: Ketchikan                                               , 2014, 10 - OCT, 0, 16, 0, 0, 0, 0, 0, 0, 0, 95, 169, 25, 
AK: Ketchikan                                               , 2014, 11 - NOV, 0, 16, 0, 0, 0, 0, 0, 0, 0, 49, 71, 22, 
AK: Ketchikan                                               , 2014, 12 - DEC, 0, 12, 0, 0, 0, 0, 0, 0, 0, 42, 95, 16, 
AK: Ketchikan                                               , 2015, 01 - JAN, 0, 16, 0, 0, 0, 0, 0, 0, 0, 45, 84, 12, 
AK: Ketchikan                                               , 2015, 02 - FEB, 0, 15, 0, 0, 0, 0, 0, 0, 0, 155, 272, 43, 
AK: Ketchikan                                               , 2015, 03 - MAR, 0, 12, 0, 0, 0, 0, 0, 0, 0, 164, 289, 14, 
AK: Ketchikan                                               , 2015, 04 - APR, 0, 11, 0, 0, 0, 0, 0, 0, 0, 160, 283, 36, 
AK: Ketchikan                                               , 2015, 05 - MAY, 0, 11, 1, 0, 0, 0, 0, 0, 0, 335, 542, 140, 
AK: Ketchikan                                               , 2015, 06 - JUN, 0, 28, 0, 0, 0, 0, 0, 4, 4, 553, 1095, 368, 
AK: Ketchikan                                               , 2015, 07 - JUL, 0, 26, 12, 0, 0, 0, 0, 0, 67, 409, 859, 338, 
AK: Ketchikan                                               , 2015, 08 - AUG, 0, 16, 28, 0, 0, 0, 0, 0, 0, 396, 832, 276, 
AK: Ketchikan                                               , 2015, 09 - SEP, 0, 25, 2, 0, 0, 0, 0, 0, 0, 175, 291, 93, 
AK: Ketchikan                                               , 2015, 10 - OCT, 0, 17, 0, 0, 0, 0, 0, 1, 36, 108, 209, 16, 
AK: Ketchikan                                               , 2015, 11 - NOV, 0, 16, 0, 0, 0, 0, 0, 0, 0, 69, 103, 11, 
AK: Ketchikan                                               , 2015, 12 - DEC, 0, 20, 0, 0, 0, 0, 0, 0, 0, 42, 81, 12, 
AK: Ketchikan                                               , 2016, 01 - JAN, 0, 15, 0, 0, 0, 0, 0, 0, 0, 50, 97, 19, 
AK: Ketchikan                                               , 2016, 02 - FEB, 0, 12, 0, 0, 0, 0, 0, 0, 0, 42, 60, 18, 
AK: Ketchikan                                               , 2016, 03 - MAR, 0, 9, 0, 0, 0, 0, 0, 0, 0, 150, 254, 21, 
AK: Ketchikan                                               , 2016, 04 - APR, 0, 7, 0, 0, 0, 0, 0, 0, 0, 300, 485, 29, 
AK: Ketchikan                                               , 2016, 05 - MAY, 0, 12, 0, 0, 0, 0, 0, 1, 18, 308, 638, 88, 
AK: Ketchikan                                               , 2016, 06 - JUN, 0, 15, 0, 0, 0, 0, 0, 4, 69, 543, 1040, 201, 
AK: Ketchikan                                               , 2016, 07 - JUL, 0, 21, 6, 0, 0, 0, 0, 1, 32, 462, 968, 340, 
AK: Ketchikan                                               , 2016, 08 - AUG, 0, 23, 10, 0, 0, 0, 0, 0, 0, 380, 773, 329, 
AK: Ketchikan                                               , 2016, 09 - SEP, 0, 19, 0, 0, 0, 0, 0, 0, 0, 145, 270, 72, 
AK: Ketchikan                                               , 2016, 10 - OCT, 0, 17, 0, 0, 0, 0, 0, 0, 0, 127, 225, 31, 
AK: Ketchikan                                               , 2016, 11 - NOV, 0, 21, 0, 0, 0, 0, 0, 0, 0, 82, 140, 17, 
AK: Ketchikan                                               , 2016, 12 - DEC, 0, 12, 0, 0, 0, 0, 0, 0, 0, 37, 62, 16, 
AK: Skagway                                                 , 2008, 01 - JAN, 185, 0, 0, 0, 0, 0, 0, 0, 0, 383, 756, 0, 
AK: Skagway                                                 , 2008, 02 - FEB, 286, 0, 0, 0, 0, 0, 0, 0, 0, 480, 919, 0, 
AK: Skagway                                                 , 2008, 03 - MAR, 299, 0, 0, 0, 0, 0, 0, 2, 2, 1139, 2535, 0, 
AK: Skagway                                                 , 2008, 04 - APR, 167, 0, 0, 0, 0, 0, 0, 16, 125, 1540, 3083, 0, 
AK: Skagway                                                 , 2008, 05 - MAY, 118, 0, 0, 50, 0, 0, 8860, 1494, 22171, 4046, 9294, 79, 
AK: Skagway                                                 , 2008, 06 - JUN, 243, 0, 0, 84, 0, 0, 18577, 3074, 35650, 5390, 13189, 30, 
AK: Skagway                                                 , 2008, 07 - JUL, 276, 0, 0, 86, 0, 0, 20955, 2649, 39918, 6636, 16658, 39, 
AK: Skagway                                                 , 2008, 08 - AUG, 262, 0, 0, 88, 0, 0, 18937, 2460, 35132, 5856, 14725, 46, 
AK: Skagway                                                 , 2008, 09 - SEP, 210, 0, 0, 56, 0, 0, 9808, 1642, 24302, 3384, 8205, 8, 
AK: Skagway                                                 , 2008, 10 - OCT, 276, 0, 0, 0, 0, 0, 0, 0, 0, 908, 1713, 0, 
AK: Skagway                                                 , 2008, 11 - NOV, 147, 0, 0, 0, 0, 0, 0, 0, 0, 517, 945, 0, 
AK: Skagway                                                 , 2008, 12 - DEC, 127, 0, 0, 0, 0, 0, 0, 0, 0, 428, 773, 0, 
AK: Skagway                                                 , 2009, 01 - JAN, 217, 0, 0, 0, 0, 0, 0, 0, 0, 265, 466, 0, 
AK: Skagway                                                 , 2009, 02 - FEB, 429, 0, 0, 0, 0, 0, 0, 0, 0, 461, 886, 0, 
AK: Skagway                                                 , 2009, 03 - MAR, 612, 0, 0, 0, 0, 0, 0, 0, 0, 925, 1880, 0, 
AK: Skagway                                                 , 2009, 04 - APR, 199, 0, 0, 0, 0, 0, 0, 41, 587, 1648, 3408, 4, 
AK: Skagway                                                 , 2009, 05 - MAY, 159, 0, 0, 43, 0, 0, 6965, 1497, 23305, 4420, 10639, 41, 
AK: Skagway                                                 , 2009, 06 - JUN, 311, 0, 0, 58, 0, 0, 15469, 2510, 37443, 5522, 12646, 87, 
AK: Skagway                                                 , 2009, 07 - JUL, 291, 0, 0, 87, 0, 0, 17665, 2582, 39130, 7106, 18187, 89, 
AK: Skagway                                                 , 2009, 08 - AUG, 285, 0, 0, 87, 0, 0, 16466, 2491, 37500, 5704, 14278, 43, 
AK: Skagway                                                 , 2009, 09 - SEP, 237, 0, 0, 43, 0, 0, 8186, 1450, 23290, 3665, 8859, 19, 
AK: Skagway                                                 , 2009, 10 - OCT, 236, 0, 0, 0, 0, 0, 0, 0, 0, 958, 1822, 0, 
AK: Skagway                                                 , 2009, 11 - NOV, 95, 0, 0, 0, 0, 0, 0, 0, 0, 437, 819, 0, 
AK: Skagway                                                 , 2009, 12 - DEC, 103, 0, 0, 0, 0, 0, 0, 0, 0, 507, 1013, 0, 
AK: Skagway                                                 , 2010, 01 - JAN, 301, 300, 207, 0, 0, 0, 0, 0, 0, 426, 898, 0, 
AK: Skagway                                                 , 2010, 02 - FEB, 428, 466, 153, 0, 0, 0, 0, 0, 0, 625, 1276, 0, 
AK: Skagway                                                 , 2010, 03 - MAR, 416, 424, 206, 0, 0, 0, 0, 0, 0, 1200, 2612, 0, 
AK: Skagway                                                 , 2010, 04 - APR, 162, 110, 144, 0, 0, 0, 0, 10, 60, 1820, 3685, 4, 
AK: Skagway                                                 , 2010, 05 - MAY, 188, 11, 256, 49, 0, 0, 8653, 1517, 21167, 4020, 9206, 88, 
AK: Skagway                                                 , 2010, 06 - JUN, 245, 108, 228, 70, 0, 0, 17314, 2564, 35687, 5316, 12867, 41, 
AK: Skagway                                                 , 2010, 07 - JUL, 292, 242, 171, 71, 0, 0, 18295, 2444, 33227, 6901, 17693, 72, 
AK: Skagway                                                 , 2010, 08 - AUG, 274, 281, 149, 72, 0, 0, 19238, 2408, 34078, 6023, 14766, 75, 
AK: Skagway                                                 , 2010, 09 - SEP, 209, 136, 161, 38, 0, 0, 8470, 1357, 20746, 3699, 8793, 38, 
AK: Skagway                                                 , 2010, 10 - OCT, 147, 26, 183, 0, 0, 0, 0, 3, 29, 999, 1995, 0, 
